category,city,name,price,rating,review_count,state
hotelstravel,Newark,Tryp by Wyndham Newark,$$,3.0,40,NJ
hotelstravel,Newark,Riviera Hotel,$$,1.5,39,NJ
hotelstravel,West Orange,Courtyard by Marriott West Orange,$$,3.0,38,NJ
hotelstravel,E.Rutherford,Extended Stay America - Meadowlands - East Rutherford,$$,2.0,31,NJ
hotelstravel,Elizabeth,Courtyard by Marriott Newark Elizabeth,$$,3.0,30,NJ
hotelstravel,Newark,Comfort Suites,$$,2.5,30,NJ
hotelstravel,Elizabeth,Residence Inn Newark Elizabeth/Liberty International Airport,$$,3.5,27,NJ
hotelstravel,Newark,Wyndham Garden Hotel Newark Airport,$$,1.5,26,NJ
hotelstravel,Lyndhurst,Quality Inn Meadowlands,$$,2.5,26,NJ
hotelstravel,Irvington,Americas Best Value Inn,$,2.5,23,NJ
hotelstravel,Elizabeth,Extended Stay America - Elizabeth - Newark Airport,$$,1.5,22,NJ
hotelstravel,Brooklyn,Vip Limousine & Tuxedo,$$,4.0,21,NY
hotelstravel,Rutherford,Extended Stay America - Meadowlands - Rutherford,$$,2.0,19,NJ
hotelstravel,Nutley,NJ Brew Tours,$$,4.0,16,NJ
hotelstravel,Union,AVE Union,$$,3.5,10,NJ
hotelstravel,Bayonne,Hudson Plaza Motel,$$,1.5,9,NJ
hotelstravel,Yonkers,Nahmias Et Fils Distillery,$$,4.0,8,NY
hotelstravel,East Rutherford,Homestead Studio Suites Hotel,$$,1.5,6,NJ
hotelstravel,Albuquerque,Los Poblanos Historic Inn & Organic Farm,$$$,4.5,277,NM
hotelstravel,Albuquerque,Sandia Peak Inn,$,4.5,237,NM
hotelstravel,Albuquerque,Andaluz Hotel,$$$,4.0,229,NM
hotelstravel,Albuquerque,Hotel Albuquerque at Old Town,$$,3.5,198,NM
hotelstravel,Santa Ana Pueblo,Hyatt Regency Tamaya Resort & Spa,$$$,4.0,184,NM
hotelstravel,Albuquerque,Hyatt Regency Albuquerque,$$$,3.0,169,NM
hotelstravel,Albuquerque,DoubleTree by Hilton Hotel Albuquerque,$$,2.5,165,NM
hotelstravel,Albuquerque,Nativo Lodge,$$,3.0,164,NM
hotelstravel,Albuquerque,Hotel Parq Central,$$,4.0,156,NM
hotelstravel,Albuquerque,Embassy Suites by Hilton - Albuquerque,$$,3.0,153,NM
hotelstravel,Albuquerque,Sheraton Albuquerque Uptown,$$,3.5,141,NM
hotelstravel,Albuquerque,Albuquerque Marriott,$$,3.0,113,NM
hotelstravel,Albuquerque,Best Western Plus Rio Grande Inn,$$,3.5,103,NM
hotelstravel,Albuquerque,Sheraton Albuquerque Airport Hotel,$$,3.0,100,NM
hotelstravel,Albuquerque,Hotel Chaco,$$$,3.5,99,NM
hotelstravel,Albuquerque,Hyatt Place Albuquerque Airport,$$,3.5,96,NM
hotelstravel,Albuquerque,La Quinta by Wyndham Albuquerque West,$$,3.5,95,NM
hotelstravel,Albuquerque,Best Western Airport Albuquerque Inn Suites Hotel & Suites,$$,4.0,88,NM
hotelstravel,Albuquerque,Days Inn by Wyndham Midtown ABQ,$,1.5,82,NM
hotelstravel,Albuquerque,Albuquerque Marriott Pyramid North,$$,3.0,80,NM
hotelstravel,Albuquerque,MCM Eleganté Hotel Albuquerque,$$,2.5,78,NM
hotelstravel,Albuquerque,La Quinta by Wyndham Albuquerque Midtown,$$,3.5,74,NM
hotelstravel,Albuquerque,Hyatt Place Albuquerque Uptown,$$,3.5,73,NM
hotelstravel,Albuquerque,Fairfield Inn,$$,3.0,70,NM
hotelstravel,Albuquerque,Holiday Inn Hotel & Suites Albuquerque Airport,$$,2.5,66,NM
hotelstravel,Santa Ana Pueblo,The Corn Maiden,$$$,4.0,66,NM
hotelstravel,Albuquerque,Drury Inn & Suites Albuquerque North,$$,4.0,63,NM
hotelstravel,Albuquerque,Hampton Inn Albuquerque-University/Midtown,$$,4.0,59,NM
hotelstravel,Albuquerque,Holiday Inn Express & Suites Albuquerque Historic Old Town,$$,3.5,58,NM
hotelstravel,Albuquerque,Holiday Inn Express Albuquerque,$$,2.5,57,NM
hotelstravel,Albuquerque,Courtyard by Marriott Albuquerque,$$,3.0,57,NM
hotelstravel,Albuquerque,Home2 Suites by Hilton Albuquerque/Downtown-University,$$,3.5,55,NM
hotelstravel,Albuquerque,Homewood Suites by Hilton Albuquerque Uptown,$$,3.5,55,NM
hotelstravel,Albuquerque,Hilton Garden Inn Albuquerque Uptown,$$,3.0,55,NM
hotelstravel,Albuquerque,Casas De Suenos Old Town Historic Inn,$$,4.0,53,NM
hotelstravel,Albuquerque,Courtyard by Marriott Albuquerque Airport,$$,3.5,52,NM
hotelstravel,Albuquerque,Routes Bicycle Rentals & Tours,$$,5.0,52,NM
hotelstravel,Albuquerque,Econo Lodge Old Town,$,3.5,51,NM
hotelstravel,Albuquerque,La Quinta Inn by Wyndham Albuquerque Airport,$$,2.5,50,NM
hotelstravel,Albuquerque,Super 8 by Wyndham Albuquerque East,$,2.0,47,NM
hotelstravel,Albuquerque,Sleep Inn Airport,$$,3.0,47,NM
hotelstravel,Albuquerque,Residence Inn by Marriott Albuquerque,$$,3.5,47,NM
hotelstravel,Albuquerque,Crowne Plaza Albuquerque,$$,3.0,45,NM
hotelstravel,Albuquerque,Howard Johnson by Wyndham Albuquerque Midtown,$,2.5,43,NM
hotelstravel,Albuquerque,Extended Stay America - Albuquerque - Airport,$,2.0,42,NM
hotelstravel,Albuquerque,Hampton Inn & Suites Albuquerque-Coors Road,$$,3.5,42,NM
hotelstravel,Albuquerque,Monterey Motel,$,4.0,42,NM
hotelstravel,Albuquerque,Hilton Garden Inn Albuquerque Airport,$$,3.5,41,NM
hotelstravel,Albuquerque,Days Inn & Suites by Wyndham Airport Albuquerque,$$,4.0,41,NM
hotelstravel,Albuquerque,Holiday Inn Express & Suites Albuquerque Midtown,$$,2.5,40,NM
hotelstravel,Albuquerque,Homewood Suites by Hilton Albuquerque Airport,$$,3.0,39,NM
hotelstravel,Rio Rancho,Hilton Garden Inn Albuquerque North/Rio Rancho,$$,3.5,39,NM
hotelstravel,Albuquerque,Staybridge Suites Albuquerque - Airport,$$,4.0,38,NM
hotelstravel,Albuquerque,El Vado Motel,$$,4.5,38,NM
hotelstravel,Albuquerque,Candlewood Suites Albuquerque,$$,3.0,37,NM
hotelstravel,Albuquerque,Cinnamon Morning,$$,5.0,37,NM
hotelstravel,Albuquerque,Super 8 Albuquerque/Midtown,$,2.0,37,NM
hotelstravel,Albuquerque,Hawthorn Suites By Wyndham Albuquerque,$$,2.0,37,NM
hotelstravel,Albuquerque,Best Western Plus Executive Suites,$$,3.5,36,NM
hotelstravel,Albuquerque,Staybridge Suites Albuquerque North,$$,3.5,35,NM
hotelstravel,Albuquerque,Barcelona Suites,$$,1.5,34,NM
hotelstravel,Albuquerque,Motel 6,$,3.0,31,NM
hotelstravel,Albuquerque,Fairfield Inn & Suites by Marriott Albuquerque Airport,$$,3.0,30,NM
hotelstravel,Albuquerque,Residence Inn by Marriott Albuquerque North,$$,3.0,29,NM
hotelstravel,Albuquerque,Hampton Inn & Suites Albuquerque North/I-25,$$,4.0,29,NM
hotelstravel,Albuquerque,Hilton Garden Inn Albuquerque/Journal Center,$$,2.5,28,NM
hotelstravel,Albuquerque,Holiday Inn Hotel & Suites Albuquerque-North I-25,$$,2.5,28,NM
hotelstravel,Albuquerque,Days Inn by Wyndham Albuquerque West,$,2.0,28,NM
hotelstravel,Albuquerque,TownePlace Suites Albuquerque North,$$,4.0,27,NM
hotelstravel,Albuquerque,Super 8 by Wyndham Albuquerque Airport,$,3.5,27,NM
hotelstravel,Albuquerque,Motel 6,$,2.5,27,NM
hotelstravel,Albuquerque,Suburban Extended Stay,$,2.5,26,NM
hotelstravel,Albuquerque,Days Inn by Wyndham East Albuquerque,$,2.5,26,NM
hotelstravel,Albuquerque,Econo Lodge East,$,3.0,26,NM
hotelstravel,Albuquerque,La Quinta Inn by Wyndham Albuquerque Northeast,$$,2.0,25,NM
hotelstravel,Albuquerque,Microtel Inn & Suites by Wyndham Albuquerque West,$$,2.0,25,NM
hotelstravel,Albuquerque,Travelodge Albuquerque NM,$,1.5,23,NM
hotelstravel,Albuquerque,Holiday Inn Express & Suites Albuquerque Airport,$$,3.5,23,NM
hotelstravel,Albuquerque,Motel 6,$,1.5,23,NM
hotelstravel,Albuquerque,Ramada by Wyndham Albuquerque Airport,$$,3.5,23,NM
hotelstravel,Albuquerque,Econo Lodge Midtown,$,3.0,23,NM
hotelstravel,Albuquerque,La Quinta by Wyndham Albuquerque Journal Ctr NW,$$,2.5,23,NM
hotelstravel,Albuquerque,TownePlace Suites by Marriott Albuquerque Airport,$$,3.0,23,NM
hotelstravel,Albuquerque,Homewood Suites by Hilton Albuquerque-Journal Center,$$,2.0,23,NM
hotelstravel,Albuquerque,Knights Inn Downtown Albuquerque,$,3.5,23,NM
hotelstravel,Albuquerque,Fairfield Inn & Suites,$$,4.0,22,NM
hotelstravel,Albuquerque,Route 66 Hotel,$$,3.5,22,NM
hotelstravel,Albuquerque,Quality Inn & Suites,$$,2.5,22,NM
hotelstravel,Albuquerque,Residence Inn Albuquerque Airport,$$,3.5,22,NM
hotelstravel,Rio Grande,Howard Johnson Rio Rancho/Albuquerque North,$$,2.0,21,NM
hotelstravel,Albuquerque,Econo Lodge Downtown,$$,3.0,21,NM
hotelstravel,Albuquerque,Guest House Inn & Suites,$$,2.5,21,NM
hotelstravel,Albuquerque,Comfort Inn & Suites Alameda at Albuquerque Balloon Fiesta Park,$$,3.0,20,NM
hotelstravel,Albuquerque,Comfort Inn Albuquerque Airport,$$,3.0,20,NM
hotelstravel,Rio Rancho,Extended Stay America - Albuquerque - Rio Rancho Blvd.,$$,2.0,19,NM
hotelstravel,Albuquerque,Super 8 by Wyndham Albuquerque West/Coors Blvd,$,2.5,19,NM
hotelstravel,Albuquerque,Howard Johnson by Wyndham Albuquerque Northeast,$,2.0,19,NM
hotelstravel,Albuquerque,Hampton Inn & Suites Albuquerque Airport,$$,4.0,19,NM
hotelstravel,Albuquerque,Motel 6,$,2.0,17,NM
hotelstravel,Albuquerque,Econo Lodge West - Coors Blvd,$$,1.5,16,NM
hotelstravel,Albuquerque,Quality Suites,$$,2.5,15,NM
hotelstravel,Albuquerque,Motel 6,$,2.5,15,NM
hotelstravel,Bernalillo,Holiday Inn Express Albuquerque N - Bernalillo,$$,3.0,15,NM
hotelstravel,Albuquerque,Studio 6,$$,2.0,15,NM
hotelstravel,Bernalillo,Days Inn by Wyndham Bernalillo,$$,3.0,14,NM
hotelstravel,Albuquerque,Holiday Inn Express & Suites Albuquerque-N. Balloon Fsta Pk,$$,2.0,14,NM
hotelstravel,Albuquerque,Comfort Suites North Albuquerque Balloon Fiesta Park,$$,3.0,14,NM
hotelstravel,Albuquerque,Motel 6,$,1.5,14,NM
hotelstravel,Albuquerque,Days Inn & Suites by Wyndham Albuquerque North,$$,2.5,13,NM
hotelstravel,Albuquerque,Days Inn by Wyndham Albuquerque Downtown,$,2.0,12,NM
hotelstravel,Rio Rancho,Quality Inn,$$,2.5,12,NM
hotelstravel,Rio Rancho,Rio Rancho Inn and Conference Center,$,2.0,12,NM
hotelstravel,Albuquerque,Americas Best Value Inn & Suites,$,2.5,12,NM
hotelstravel,Albuquerque,Comfort Inn & Suites Albuquerque Downtown,$$,4.0,12,NM
hotelstravel,Albuquerque,Ramada by Wyndham Albuquerque East,$$,1.5,11,NM
hotelstravel,Albuquerque,Rodeway Inn East,$,2.0,11,NM
hotelstravel,Los Lunas,Quality Inn,$,4.0,11,NM
hotelstravel,Rio Rancho,Inn At Rio Rancho & Event Center,$$,1.5,11,NM
hotelstravel,Albuquerque,University Lodge,$,1.5,11,NM
hotelstravel,Albuquerque,Baymont By Wyndham,$$,2.5,10,NM
hotelstravel,Albuqueque,The Inn At Paradise,$$,3.5,10,NM
hotelstravel,Albuquerque,Crossland Economy Studios - Albuquerque - Northeast,$$,2.0,9,NM
hotelstravel,Albuquerque,Hiway House Motel,$$,2.5,9,NM
hotelstravel,Albuquerque,Quality Inn,$$,2.5,8,NM
hotelstravel,Bernalillo,Super 8 by Wyndham Bernalillo,$,2.0,8,NM
hotelstravel,Rio Rancho,Extended Stay America,$$,3.0,8,NM
hotelstravel,Bernalillo,Motel 6,$$,1.0,7,NM
hotelstravel,Albuquerque,Crossroads Motel,$$,2.5,7,NM
hotelstravel,Albuquerque,Ambassador Inn,$,3.0,7,NM
hotelstravel,Albuquerque,InTown Suites,$,2.5,7,NM
hotelstravel,Los Lunas,Los Lunas Inn & Suites,$$,2.5,6,NM
hotelstravel,Albuquerque,Motel 76,$,3.5,6,NM
hotelstravel,Los Lunas,Days Inn by Wyndham Los Lunas,$$,2.0,6,NM
hotelstravel,Albuquerque,Super 8,$,3.5,6,NM
hotelstravel,Los Lunas,Western Skies Inn & Suites,$$,2.5,6,NM
hotelstravel,Albuquerque,Suburban Extended Stay Hotel East,$,3.5,6,NM
hotelstravel,Rio Rancho,Days Inn by Wyndham Rio Rancho,$$$,3.0,5,NM
hotelstravel,Albuquerque,Ramada Albuquerque East,$$,2.0,4,NM
hotelstravel,Albuquerque,Extended Stay America - Albuquerque - Rio Rancho,$$,1.5,4,NM
hotelstravel,Albuquerque,Kirtland Inn Lodging,$,3.0,4,NM
hotelstravel,Albuquerque,Tramway Inn,$$,2.0,4,NM
hotelstravel,Albuquerque,Amberly Courtyard Inn and Suites,$,1.0,3,NM
hotelstravel,Albuquerque,Baymont Inn and Suites,$$,2.0,3,NM
hotelstravel,Albuquerque,Imperial Inn Motel,$$,1.0,3,NM
hotelstravel,Albuquerque,Luxury Hotel,$,1.0,3,NM
hotelstravel,Albuquerque,French Quarters Motel,$,1.0,2,NM
hotelstravel,Albuquerque,Hard Rock Hotel & Casino ABQ,$$$,1.5,2,NM
hotelstravel,Albuquerque,Kirkland Inn,$,5.0,2,NM
hotelstravel,Albuquerque,Travelodge,$$,1.5,2,NM
hotelstravel,Albuquerque,Kirtland Inn,$$,4.5,2,NM
hotelstravel,Albuquerque,Quality Suites,$,4.0,1,NM
hotelstravel,Albuquerque,Ramada Ltd,$$,3.0,1,NM
hotelstravel,New York,Hotel Pennsylvania,$$,1.5,1362,NY
hotelstravel,New York,Hudson Hotel - Central Park,$$,2.5,1223,NY
hotelstravel,New York,YOTEL New York,$$,3.0,1158,NY
hotelstravel,New York,New York Marriott Marquis,$$$,3.5,934,NY
hotelstravel,New York,The Roosevelt Hotel,$$$,2.5,904,NY
hotelstravel,New York,The Jane Hotel,$$,2.5,854,NY
hotelstravel,New York,Waldorf Astoria New York,$$$$,3.0,841,NY
hotelstravel,New York,Row NYC,$$,2.5,826,NY
hotelstravel,New York,Sheraton New York Times Square Hotel,$$$,2.5,761,NY
hotelstravel,New York,Ace Hotel New York,$$$,4.0,718,NY
hotelstravel,New York,New York Hilton Midtown,$$$,2.5,709,NY
hotelstravel,New York,Grand Hyatt New York,$$$,3.0,677,NY
hotelstravel,New York,The Manhattan at Times Square Hotel,$$,2.0,657,NY
hotelstravel,New York,"The Standard, High Line",$$$,3.5,609,NY
hotelstravel,New York,The Empire Hotel,$$$,2.5,589,NY
hotelstravel,New York,DoubleTree by Hilton Hotel Metropolitan - New York City,$$,2.5,562,NY
hotelstravel,New York,Park Central Hotel New York,$$,2.5,561,NY
hotelstravel,New York,Gansevoort Meatpacking NYC,$$$,3.0,551,NY
hotelstravel,New York,The New Yorker Hotel,$$,2.5,543,NY
hotelstravel,New York,Dream Downtown,$$$,2.5,524,NY
hotelstravel,New York,The Westin New York at Times Square,$$$,3.5,519,NY
hotelstravel,New York,"The Lexington Hotel, Autograph Collection",$$$,3.0,511,NY
hotelstravel,New York,Kimpton Ink48 Hotel,$$$,4.0,475,NY
hotelstravel,New York,W New York - Times Square,$$$,3.5,471,NY
hotelstravel,New York,The Plaza,$$$$,3.5,471,NY
hotelstravel,New York,Parker New York,$$$,3.0,463,NY
hotelstravel,New York,Pod 51,$$,3.5,458,NY
hotelstravel,New York,Hotel Edison,$$,3.0,442,NY
hotelstravel,New York,Lotte New York Palace,$$$,4.0,418,NY
hotelstravel,New York,Paramount Hotel,$$,2.0,415,NY
hotelstravel,New York,Kimpton Hotel Eventi,$$$,4.0,404,NY
hotelstravel,New York,The Roxy Hotel,$$$,3.5,393,NY
hotelstravel,New York,Element New York Times Square West,$$,3.0,369,NY
hotelstravel,New York,Crowne Plaza Times Square Manhattan,$$$,3.0,362,NY
hotelstravel,New York,Millenium Hilton New York Downtown,$$$,3.5,348,NY
hotelstravel,New York,Soho Grand Hotel,$$$,3.5,333,NY
hotelstravel,New York,Park Lane Hotel,$$$,3.0,323,NY
hotelstravel,New York,Pod 39 Hotel,$$,3.5,317,NY
hotelstravel,New York,The Dominick,$$$$,4.0,316,NY
hotelstravel,New York,Wellington Hotel,$$,3.0,314,NY
hotelstravel,New York,Dream Midtown,$$$,3.0,306,NY
hotelstravel,New York,The Belvedere Hotel,$$,3.5,305,NY
hotelstravel,New York,The London NYC,$$$,3.5,302,NY
hotelstravel,New York,Hilton Garden Inn Times Square,$$,3.5,300,NY
hotelstravel,New York,JW Marriott Essex House New York,$$$,3.5,298,NY
hotelstravel,Long Island City,Ravel Hotel,$$,2.5,295,NY
hotelstravel,New York,InterContinental New York Times Square,$$$,3.5,295,NY
hotelstravel,New York,Hilton Times Square,$$$,3.5,292,NY
hotelstravel,New York,Conrad New York Downtown,$$$,4.0,291,NY
hotelstravel,Brooklyn,Wythe Hotel,$$$,3.0,288,NY
hotelstravel,New York,The Bowery Hotel,$$$,3.5,287,NY
hotelstravel,New York,Bateaux New York,$$$$,4.0,286,NY
hotelstravel,New York,Moxy NYC Times Square,$$,3.0,285,NY
hotelstravel,New York,Andaz Wall Street,$$$,4.0,284,NY
hotelstravel,New York,The Westin New York Grand Central,$$$,3.0,280,NY
hotelstravel,New York,Royalton Park Avenue,$$$,3.0,274,NY
hotelstravel,New York,W New York - Union Square,$$$,3.5,274,NY
hotelstravel,New York,Hotel on Rivington,$$$,3.5,272,NY
hotelstravel,New York,PUBLIC Hotel,$$$,2.5,266,NY
hotelstravel,New York,"The Algonquin Hotel Times Square, Autograph Collection",$$$,3.5,261,NY
hotelstravel,New York,Sheraton Tribeca New York Hotel,$$,3.0,261,NY
hotelstravel,New York,The Bentley Hotel,$$$,3.0,261,NY
hotelstravel,New York,Iberostar 70 Park Avenue Hotel,$$$,4.0,257,NY
hotelstravel,New York,Kimpton Muse Hotel,$$$,4.0,256,NY
hotelstravel,Long Island City,Z NYC Hotel,$$,3.0,254,NY
hotelstravel,New York,Hotel Mela,$$,3.5,253,NY
hotelstravel,Hoboken,W Hoboken,$$$,4.0,252,NJ
hotelstravel,New York,Spirit of New York,$$$$,3.5,248,NY
hotelstravel,New York,Hotel Belleclaire,$$,3.5,244,NY
hotelstravel,New York,DoubleTree by Hilton Hotel New York City - Financial District,$$,3.0,242,NY
hotelstravel,New York,Hyatt Centric Times Square New York,$$$,4.0,241,NY
hotelstravel,Brooklyn,McCarren Hotel & Pool,$$$,3.0,240,NY
hotelstravel,New York,Arthouse Hotel New York City,$$,3.5,238,NY
hotelstravel,New York,Royalton Hotel,$$$,3.5,237,NY
hotelstravel,New York,The Roger New York,$$$,4.0,234,NY
hotelstravel,New York,Andaz 5th Avenue-a concept by Hyatt,$$$,4.0,233,NY
hotelstravel,New York,New York Marriott East Side,$$$,3.0,227,NY
hotelstravel,New York,W New York - Downtown,$$$,3.5,226,NY
hotelstravel,New York,"Shelburne Hotel & Suites, by Affinia",$$,3.5,224,NY
hotelstravel,New York,The Time New York,$$,3.5,222,NY
hotelstravel,New York,Hilton Garden Inn New York/West 35th Street,$$,4.0,222,NY
hotelstravel,New York,Omni Berkshire Hotel,$$$,4.0,221,NY
hotelstravel,New York,Baccarat Hotel,$$$$,4.0,220,NY
hotelstravel,Brooklyn,New York Marriott at the Brooklyn Bridge,$$$,3.5,220,NY
hotelstravel,Jersey City,Hyatt Regency Jersey City on the Hudson,$$$,3.5,218,NJ
hotelstravel,New York,Hilton New York Fashion District,$$$,3.5,216,NY
hotelstravel,Brooklyn,Sheraton Brooklyn New York Hotel,$$,2.5,213,NY
hotelstravel,New York,"Gild Hall, A Thompson Hotel",$$,4.0,213,NY
hotelstravel,Long Island City,Paper Factory Hotel,$$,3.5,209,NY
hotelstravel,New York,Warwick New York,$$$,3.5,209,NY
hotelstravel,New York,Gramercy Park Hotel,$$$,3.5,207,NY
hotelstravel,New York,Sofitel New York,$$$,4.0,207,NY
hotelstravel,New York,Refinery Hotel,$$$,4.0,202,NY
hotelstravel,New York,Room Mate Grace Hotel,$$,3.5,201,NY
hotelstravel,New York,Hampton Inn Manhattan-Times Square North,$$,4.0,201,NY
hotelstravel,Brooklyn,Aloft New York Brooklyn,$$,3.0,200,NY
hotelstravel,New York,Staybridge Suites Times Square - New York City,$$,4.0,197,NY
hotelstravel,New York,NOMO SOHO,$$$,3.0,194,NY
hotelstravel,New York,Novotel New York Times Square,$$$,3.5,191,NY
hotelstravel,Brooklyn,The Williamsburg Hotel,$$,2.5,189,NY
hotelstravel,New York,The St. Regis New York,$$$$,4.0,188,NY
hotelstravel,New York,The Peninsula New York,$$$$,4.0,187,NY
hotelstravel,New York,Hotel Giraffe,$$$,4.5,186,NY
hotelstravel,New York,Arlo SoHo,$$,3.5,186,NY
hotelstravel,New York,DoubleTree by Hilton Hotel New York City - Chelsea,$$,3.0,185,NY
hotelstravel,New York,The Benjamin,$$$,4.0,184,NY
hotelstravel,New York,Days Inn by Wyndham Hotel New York City-Broadway,$$,2.0,182,NY
hotelstravel,New York City,Stewart Hotel,$$,3.0,182,NY
hotelstravel,New York,New York Marriott Downtown,$$$,3.5,181,NY
hotelstravel,New York,Club Quarters,$$,3.5,181,NY
hotelstravel,Brooklyn,1 Hotel Brooklyn Bridge,$$$,4.0,180,NY
hotelstravel,New York,Arlo NoMad,$$,4.0,179,NY
hotelstravel,New York,The Watson Hotel,$$,2.0,178,NY
hotelstravel,Brooklyn,NU Hotel,$$,3.5,178,NY
hotelstravel,Brooklyn,The William Vale,$$$,3.0,177,NY
hotelstravel,New York,citizenM New York Times Square Hotel,$$,4.5,177,NY
hotelstravel,New York,Renaissance New York Times Square Hotel,$$$,4.0,177,NY
hotelstravel,New York,"Fifty Hotel & Suites, by Affinia",$$,3.5,173,NY
hotelstravel,New York,Wyndham Midtown 45 At New York City,$$,3.0,172,NY
hotelstravel,New York,The Marcel At Gramercy Hotel,$$,3.5,171,NY
hotelstravel,New York,Archer Hotel New York,$$$,4.5,171,NY
hotelstravel,New York,Renaissance New York Hotel 57,$$$,3.5,170,NY
hotelstravel,New York,TRYP New York City Times Square South,$$,3.5,167,NY
hotelstravel,New York,Kimberly Hotel,$$$,4.0,167,NY
hotelstravel,New York,DoubleTree by Hilton Hotel New York - Times Square South,$$,2.5,166,NY
hotelstravel,New York,"The Standard, East Village",$$,3.5,165,NY
hotelstravel,New York,The Knickerbocker Hotel,$$$,3.5,163,NY
hotelstravel,Manhattan,Club Quarters,$$,4.0,163,NY
hotelstravel,New York,Mandarin Oriental - New York,$$$$,4.0,162,NY
hotelstravel,New York,RARE View Rooftop,$$,3.5,162,NY
hotelstravel,New York,Four Points by Sheraton Midtown - Times Square,$$,3.5,156,NY
hotelstravel,New York,Bryant Park Hotel,$$$,4.0,155,NY
hotelstravel,New York,"The Ritz-Carlton New York, Central Park",$$$$,4.0,155,NY
hotelstravel,New York,The Amsterdam Court Hotel,$$,2.5,154,NY
hotelstravel,New York,The Salisbury Hotel,$$,3.0,153,NY
hotelstravel,Brooklyn,Hotel Indigo Brooklyn,$$,3.5,153,NY
hotelstravel,New York,Sanctuary Hotel New York,$$$,4.5,152,NY
hotelstravel,New York,Hilton Garden Inn New York Central Park South-Midtown West,$$,3.0,152,NY
hotelstravel,New York,Courtyard by Marriott New York Manhattan/Midtown East,$$,4.0,151,NY
hotelstravel,New York,Marrakech Hotel,$$,2.5,151,NY
hotelstravel,New York,Courtyard by Marriott New York Manhattan/Central Park,$$$,3.5,150,NY
hotelstravel,New York,Four Points by Sheraton Manhattan Chelsea,$$,3.5,150,NY
hotelstravel,New York,Hilton Garden Inn New York/Times Square Central,$$,3.0,148,NY
hotelstravel,New York,Night Times Square,$$,2.5,145,NY
hotelstravel,New York,Residence Inn by Marriott New York Manhattan/Times Square,$$,3.5,145,NY
hotelstravel,New York,Renaissance New York Midtown Hotel,$$,4.0,145,NY
hotelstravel,New York City,Hotel Henri,$$,3.0,144,NY
hotelstravel,New York,The Mansfield Hotel,$$,3.0,144,NY
hotelstravel,Jersey City,The Westin Jersey City Newport,$$$,3.5,144,NJ
hotelstravel,New York,The James New York - SoHo,$$$,3.0,143,NY
hotelstravel,New York,Hotel Indigo Lower East Side New York,$$$,3.5,143,NY
hotelstravel,Brooklyn,Hotel Le Bleu,$$$,3.0,143,NY
hotelstravel,New York,Night Theater District,$$$,3.5,142,NY
hotelstravel,New York,Four Points by Sheraton Manhattan SoHo Village,$$,3.5,141,NY
hotelstravel,Long Island City,Boro Hotel,$$,3.5,140,NY
hotelstravel,New York,Four Seasons Hotel,$$$$,4.0,140,NY
hotelstravel,East Elmhurst,LaGuardia Plaza Hotel,$$,2.5,139,NY
hotelstravel,Weehawken,Sheraton Lincoln Harbor Hotel,$$,3.0,139,NJ
hotelstravel,New York,Hilton Garden Inn New York/Manhattan-Chelsea,$$,3.5,137,NY
hotelstravel,New York,Shoreham Hotel,$$$,3.0,136,NY
hotelstravel,New York,Crosby Street Hotel,$$$,4.0,136,NY
hotelstravel,New York,Hotel 50 Bowery NYC,$$,4.5,136,NY
hotelstravel,New York,Fairfield Inn & Suites New York Manhattan/Times Square,$$,3.5,135,NY
hotelstravel,New York,The Hotel at Times Square New York,$$,3.5,134,NY
hotelstravel,New York,The Ameritania Hotel,$$,3.5,134,NY
hotelstravel,New York,The Manhattan Club,$$$,3.0,133,NY
hotelstravel,New York,Maritime Hotel,$$$,4.0,133,NY
hotelstravel,New York City,The Park Hyatt New York,$$$,4.5,133,NY
hotelstravel,New York,"Club Quarters Hotel, Times Square - Midtown",$$,3.0,132,NY
hotelstravel,New York,The Pierre,$$$$,4.5,131,NY
hotelstravel,New York,The NoMad Hotel,$$$,4.0,131,NY
hotelstravel,New York,The Hotel At Fifth Avenue,$$,3.0,131,NY
hotelstravel,New York,SIXTY LES,$$$,3.0,131,NY
hotelstravel,New York,Sohotel,$$,3.0,130,NY
hotelstravel,New York,Library Hotel,$$$,4.5,130,NY
hotelstravel,New York,World Center Hotel,$$,3.5,129,NY
hotelstravel,New York City,Holiday Inn Manhattan 6th Ave - Chelsea,$$,3.0,129,NY
hotelstravel,New York,Hotel Americano,$$$,3.0,128,NY
hotelstravel,Jamaica,Hilton New York JFK Airport,$$,2.5,128,NY
hotelstravel,New York,The Lucerne Hotel,$$$,4.0,128,NY
hotelstravel,New York,Excelsior Hotel,$$,3.0,127,NY
hotelstravel,New York,The Pearl Hotel,$$$,4.5,127,NY
hotelstravel,New York,The Tuscany - A St Giles Signature Hotel,$$$,3.5,126,NY
hotelstravel,New York,Hilton Garden Inn New York/Tribeca,$$,4.0,125,NY
hotelstravel,New York,Cassa Hotel NY,$$,3.5,125,NY
hotelstravel,New York,Flatiron Hotel,$$,2.5,124,NY
hotelstravel,New York,The New York EDITION,$$$,4.0,123,NY
hotelstravel,New York,Hampton Inn Manhattan-Chelsea,$$,4.0,121,NY
hotelstravel,New York,Hostelling International-New York Hostel,$$,4.0,121,NY
hotelstravel,New York,Hampton Inn Manhattan/Times Square South,$$,3.5,121,NY
hotelstravel,New York,The Maxwell New York City,$$,3.0,121,NY
